Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Pricelog,Propertycountlog,Landsizelog,BuildingArealog,Age,stname
80,4,3,1175000.0,5,139,11-2016,5.2,44,4.0,1.0,2.0,319.0,1.0,1970.0,8,-37.7763,144.9549,1,11918.0,13.976778705560397,9.385805141306925,5.765191102784844,0.0,46.0,189
201,3,3,832000.0,4,109,09-2017,6.8,122,3.0,1.0,1.0,269.0,,1970.0,29,-37.85808,144.89268,3,6380.0,13.631587719803345,8.760923376338836,5.594711379601839,0.0,47.0,3578
20,2,1,431000.0,1,80,03-2016,6.4,23,2.0,1.0,1.0,0.0,,1970.0,4,-37.7963,144.8853,3,7570.0,12.973863369085885,8.931948346431495,0.0,0.0,46.0,1941
200,3,3,950000.0,3,161,11-2016,7.9,148,3.0,3.0,2.0,290.0,,1970.0,16,-37.7601,145.0363,6,5549.0,13.764217263576723,8.621373010325902,5.66988092298052,0.0,46.0,3671
174,4,3,934000.0,4,135,07-2017,9.5,100,4.0,2.0,1.0,581.0,163.0,1975.0,13,-37.76421,144.85594,3,4502.0,13.74723171721098,8.412277021466677,6.364750756851911,5.093750200806762,42.0,2753
233,4,3,905000.0,4,165,05-2017,23.0,151,4.0,2.0,2.0,731.0,178.0,1985.0,15,-37.78021,145.26367,6,1705.0,13.715690222682063,7.4413203897176174,6.594413459749778,5.181783550292085,32.0,2592
65,2,3,1030000.0,4,61,05-2017,11.0,51,2.0,1.0,1.0,743.0,,1970.0,14,-37.8732,144.81331,3,5301.0,13.845069360205818,8.575650760987806,6.610696044717759,0.0,47.0,1005
172,3,3,860000.0,4,130,07-2017,11.7,98,3.0,1.0,1.0,568.0,,1960.0,13,-37.7465,144.8613,3,5629.0,13.664687668229691,8.635687085464026,6.342121418721152,0.0,57.0,1063
193,3,3,1110000.0,4,112,02-2017,13.9,121,3.0,1.0,6.0,542.0,538.0,1970.0,10,-37.9272,145.0705,4,10969.0,13.919870573288517,9.302828391411333,6.295266001439646,6.2878585601617845,47.0,3488
91,2,1,592500.0,4,112,10-2016,6.3,52,2.0,1.0,1.0,0.0,73.0,1970.0,6,-37.8574,145.0174,4,4836.0,13.292106151991423,8.483843211734683,0.0,4.290459441148391,46.0,224
141,4,2,900000.0,1,76,05-2017,5.9,81,4.0,3.0,2.0,0.0,159.0,2011.0,13,-37.7831,144.9209,3,6567.0,13.710150042306449,8.789812386190972,0.0,5.0689042022202315,6.0,1978
103,2,3,750000.0,5,130,06-2017,9.9,60,2.0,1.0,2.0,531.0,,1970.0,8,-37.7189,144.9508,1,7485.0,13.527828485512494,8.920656296853728,6.274762021241939,0.0,47.0,2623
65,2,2,720000.0,4,112,04-2016,13.8,51,2.0,1.0,2.0,292.0,125.0,2013.0,14,-37.8687,144.8197,3,5301.0,13.487006490992238,8.575650760987806,5.676753802268282,4.8283137373023015,3.0,1427
117,3,3,700000.0,1,94,05-2016,12.6,68,3.0,1.0,4.0,505.0,75.0,1960.0,9,-37.7817,144.8448,3,3755.0,13.458835614025542,8.230843564198235,6.22455842927536,4.31748811353631,56.0,843
213,3,3,850000.0,5,168,08-2017,11.2,92,3.0,2.0,2.0,795.0,,1970.0,13,-37.736,144.8771,3,2291.0,13.652991628466498,7.736743682453495,6.678342114654332,0.0,47.0,2299
161,3,3,2390000.0,4,168,07-2016,8.0,106,3.0,1.0,1.0,669.0,,1970.0,13,-37.7534,144.9154,3,9264.0,14.686803923907693,9.133891199812776,6.505784060128229,0.0,46.0,1568
73,3,3,465000.0,4,131,06-2017,29.8,58,3.0,1.0,2.0,615.0,,1980.0,26,-37.7024,144.57153,2,4718.0,13.049792684569493,8.45914025996762,6.421622267806518,0.0,37.0,3723
164,3,3,1540000.0,4,130,04-2016,6.4,50,3.0,1.0,2.0,592.0,,1970.0,5,-37.7755,145.0288,1,2211.0,14.247292974389811,7.701200180857446,6.3835066348840055,0.0,46.0,3931
247,4,3,1940000.0,4,112,03-2016,10.7,164,4.0,2.0,2.0,682.0,240.0,1960.0,28,-37.9205,145.0122,4,6938.0,14.47819853103951,8.844768827529695,6.525029657843462,5.480638923341991,56.0,3173
96,2,1,879000.0,4,149,06-2017,17.3,161,2.0,1.0,1.0,0.0,88.0,1970.0,28,-37.963409999999996,145.01735,4,2866.0,13.686540176667314,7.960672608388117,0.0,4.477336814478207,47.0,416
254,3,3,810000.0,4,177,09-2017,8.2,141,3.0,1.0,3.0,492.0,134.0,1970.0,29,-37.73084,144.92238,3,3284.0,13.604789526648622,8.096817470572319,6.198478716492308,4.897839799950911,47.0,1713
117,3,3,816000.0,4,150,10-2016,12.6,68,3.0,1.0,1.0,511.0,113.0,1958.0,9,-37.7906,144.8387,3,3755.0,13.612169633946245,8.230843564198235,6.236369590203704,4.727387818712341,58.0,736
141,2,1,490000.0,3,139,04-2017,5.9,81,2.0,1.0,1.0,423.0,62.0,1970.0,13,-37.7736,144.9015,3,6567.0,13.102160670086809,8.789812386190972,6.0473721790462776,4.127134385045092,47.0,848
120,1,1,185000.0,5,80,04-2017,8.2,41,1.0,1.0,1.0,0.0,,1970.0,4,-37.798,144.8672,3,5058.0,12.128111104060462,8.52872642722991,0.0,0.0,47.0,2733
19,2,3,900000.0,5,112,10-2016,2.6,15,2.0,1.0,0.0,95.0,63.0,1900.0,3,-37.8193,144.9976,1,14949.0,13.710150042306449,9.612399686949514,4.553876891600541,4.143134726391533,116.0,1728
247,2,3,1445000.0,4,97,04-2017,10.7,164,2.0,1.0,1.0,649.0,126.0,1940.0,28,-37.9153,145.0142,4,6938.0,14.183619879528669,8.844768827529695,6.47543271670409,4.836281906951478,77.0,2281
30,3,3,700000.0,5,65,07-2017,22.2,142,3.0,1.0,2.0,638.0,105.0,1980.0,7,-37.980309999999996,145.15497,5,4054.0,13.458835614025542,8.307459327011946,6.45833828334479,4.653960350157523,37.0,847
19,3,2,1052000.0,4,139,05-2017,2.6,15,3.0,1.0,2.0,0.0,100.0,2010.0,3,-37.8221,144.9988,1,14949.0,13.866203672279791,9.612399686949514,0.0,4.605170185988092,7.0,957
37,3,3,1679000.0,4,130,11-2016,4.5,26,3.0,2.0,0.0,326.0,118.0,1920.0,8,-37.7776,144.9751,1,5533.0,14.333708936059677,8.618485442898109,5.786897381366708,4.770684624465665,96.0,849
81,4,3,1112000.0,4,159,08-2017,12.0,45,4.0,2.0,10.0,1002.0,170.0,1985.0,29,-37.70671,145.03086000000005,1,21650.0,13.921670753792664,9.982760733430636,6.90975328164481,5.135798437050262,32.0,2472
124,2,1,500000.0,3,132,08-2016,9.3,63,2.0,1.0,1.0,90.0,,1970.0,10,-37.8996,145.0169,4,5051.0,13.122363377404328,8.527341522468053,4.499809670330265,0.0,46.0,2295
81,4,3,930000.0,4,103,06-2017,12.0,45,4.0,1.0,5.0,700.0,,1970.0,5,-37.7115,145.02413,1,21650.0,13.742939865129438,9.982760733430636,6.551080335043404,0.0,47.0,272
131,4,3,645000.0,4,125,01-2017,14.7,117,4.0,2.0,2.0,702.0,,1970.0,22,-37.8967,144.65264,3,16166.0,13.37700559577791,9.69066555029379,6.553933404025811,0.0,47.0,5102
37,4,3,1290000.0,4,139,11-2017,4.5,26,4.0,2.0,2.0,468.0,,1970.0,8,-37.7724,144.9829,1,5533.0,14.070152776337855,8.618485442898109,6.148468295917647,0.0,47.0,3855
149,4,3,732000.0,4,140,03-2017,17.9,85,3.0,2.0,1.0,808.0,184.0,1980.0,23,-37.67348,145.06982,1,10529.0,13.503535792943449,9.26188863385676,6.694562058521095,5.214935757608986,37.0,2689
69,2,1,575000.0,4,130,04-2017,4.6,38,2.0,1.0,1.0,0.0,,1970.0,29,-37.8263,145.0257,4,11308.0,13.262125319779487,9.33326571881348,0.0,0.0,47.0,1839
80,4,3,1320000.0,4,130,10-2016,5.2,44,4.0,2.0,1.0,281.0,156.0,1920.0,8,-37.7722,144.9681,1,11918.0,14.093142294562554,9.385805141306925,5.638354669333745,5.049856007249537,96.0,1642
88,3,3,765000.0,4,85,02-2017,10.8,49,3.0,1.0,1.0,658.0,105.0,1960.0,4,-37.7905,144.8485,3,3589.0,13.547631112808673,8.185628891147607,6.489204931325317,4.653960350157523,57.0,837
235,4,3,1320000.0,5,139,07-2017,12.4,155,4.0,2.0,2.0,774.0,,1970.0,30,-37.76941,145.12123,6,5420.0,14.093142294562554,8.597851094433691,6.651571873589727,0.0,47.0,3875
180,5,3,2170000.0,4,64,09-2016,4.6,107,3.0,1.0,0.0,333.0,,1970.0,6,-37.8474,145.0063,4,7217.0,14.590237725516642,8.884194633072273,5.808142489980444,0.0,46.0,4027
74,3,3,820000.0,4,160,04-2017,13.0,59,3.0,1.0,1.0,697.0,,1960.0,8,-37.7073,144.9355,1,8870.0,13.617059619240436,9.090430075303626,6.546785410760524,0.0,57.0,1696
193,4,3,1433500.0,4,149,02-2017,13.9,121,4.0,1.0,1.0,725.0,186.0,1950.0,10,-37.9289,145.0502,4,10969.0,14.175629564305561,9.302828391411333,6.586171654854675,5.225746673713202,67.0,2498
269,3,3,1770000.0,5,165,08-2016,9.2,175,3.0,2.0,1.0,720.0,147.0,1955.0,29,-37.7938,145.0838,4,7809.0,14.386490104550012,8.963032193662675,6.579251212010101,4.990432586778736,61.0,2393
263,3,3,1015000.0,1,132,01-2017,14.7,172,3.0,2.0,2.0,550.0,,1970.0,27,-37.88695,145.21891000000005,6,7082.0,13.830399170458024,8.86531163267185,6.309918278226516,0.0,47.0,3351
180,3,3,2820000.0,5,189,10-2016,4.6,107,3.0,2.0,2.0,600.0,205.0,1967.0,6,-37.8332,145.0117,4,7217.0,14.852247442914296,8.884194633072273,6.396929655216146,5.3230099791384085,49.0,2937
39,3,3,1150000.0,3,130,07-2016,3.4,125,3.0,1.0,1.0,169.0,,1970.0,3,-37.7925,144.9877,1,2954.0,13.955272500339433,7.9909154630913255,5.1298987149230735,0.0,46.0,2351
66,3,3,695000.0,4,168,07-2017,22.7,35,3.0,1.0,1.0,671.0,142.0,1950.0,7,-37.961999999999996,145.18035,5,11806.0,13.45166712454693,9.376363155800634,6.508769136971682,4.955827057601261,67.0,1928
81,3,3,935000.0,4,132,09-2017,12.0,45,3.0,1.0,2.0,768.0,,1970.0,29,-37.7234,145.0266,1,21650.0,13.748301808270824,9.982760733430636,6.643789733147672,0.0,47.0,3657
115,2,1,500000.0,3,168,04-2017,13.5,92,2.0,1.0,1.0,168.0,86.0,2011.0,13,-37.7215,144.8864,3,3464.0,13.122363377404328,8.150179269682326,5.123963979403259,4.454347296253507,6.0,370
143,2,3,335000.0,4,112,09-2016,8.7,81,2.0,1.0,1.0,0.0,99.0,1970.0,4,-37.7681,144.8979,3,4918.0,12.721885810807203,8.500657222776137,0.0,4.59511985013459,46.0,665
54,3,3,967500.0,4,80,03-2017,7.8,41,3.0,1.0,1.0,325.0,,1970.0,4,-37.812,144.8804,3,1808.0,13.782470703886075,7.4999765409521215,5.783825182329737,0.0,47.0,1675
213,3,1,760000.0,4,168,06-2016,11.2,92,3.0,2.0,1.0,198.0,,2008.0,13,-37.7357,144.8908,3,2291.0,13.541073712262515,7.736743682453495,5.288267030694535,0.0,8.0,1680
199,4,3,800000.0,4,130,07-2016,13.6,105,4.0,2.0,2.0,719.0,251.0,2000.0,8,-37.7062,144.8978,3,1071.0,13.592367006650065,6.976348070447749,6.577861357721047,5.5254529391317835,16.0,3218
143,4,3,1230000.0,1,97,08-2016,8.7,81,3.0,3.0,2.0,270.0,215.0,2009.0,4,-37.7847,144.8962,3,4918.0,14.0225247273486,8.500657222776137,5.598421958998375,5.3706380281276624,7.0,3075
206,3,3,2105000.0,4,97,08-2017,7.2,112,3.0,2.0,1.0,346.0,180.0,1890.0,29,-37.88319,145.01142,4,4898.0,14.55982602509862,8.496582237512113,5.846438775057725,5.19295685089021,127.0,1974
78,3,3,680000.0,1,99,09-2017,13.1,43,3.0,2.0,2.0,588.0,,1970.0,29,-37.69403,144.96674,1,5070.0,13.42984807715229,8.531096096585228,6.376726947898627,0.0,47.0,1414
184,2,2,770000.0,1,162,08-2017,12.2,157,2.0,1.0,2.0,162.0,,2010.0,11,-37.871,145.0994,4,2894.0,13.554145793829866,7.970394907191429,5.087596335232384,0.0,7.0,3527
44,2,3,900000.0,4,130,08-2016,6.5,28,2.0,1.0,1.0,497.0,,1970.0,5,-37.7585,145.0226,1,8870.0,13.710150042306449,9.090430075303626,6.208590026096629,0.0,46.0,650
85,2,3,950000.0,1,162,04-2016,14.6,47,2.0,1.0,3.0,649.0,75.0,1950.0,19,-37.9424,145.0464,4,2555.0,13.764217263576723,7.845807502637805,6.47543271670409,4.31748811353631,66.0,111
246,4,3,2160000.0,4,112,05-2016,13.7,145,4.0,2.0,1.0,577.0,231.0,1940.0,28,-37.9382,144.9997,4,5454.0,14.585618779660347,8.604104563405533,6.3578422665081,5.442417710521793,76.0,3112
292,3,2,360000.0,2,172,08-2017,14.8,170,3.0,1.0,1.0,0.0,136.49,2009.0,26,-37.70624,144.74042,3,7719.0,12.793859310432293,8.951440100949855,0.0,4.916251351868104,8.0,1783
158,2,1,500000.0,1,184,08-2017,7.5,90,2.0,1.0,1.0,710.0,,1970.0,29,-37.8259,145.0483,4,6482.0,13.122363377404328,8.776784383701493,6.565264970035361,0.0,47.0,1697
56,3,3,1650000.0,3,184,09-2016,2.1,32,3.0,2.0,0.0,204.0,195.0,1890.0,2,-37.8357,144.9531,4,5943.0,14.316285845876763,8.68996933536666,5.318119993844216,5.272999558563747,126.0,1180
1,2,1,665000.0,4,99,07-2016,2.8,1,2.0,1.0,1.0,0.0,80.0,2004.0,1,-37.8106,144.9646,1,17496.0,13.407542319637992,9.769727562356604,0.0,4.382026634673881,12.0,1379
75,2,3,2905000.0,4,158,03-2017,3.0,57,2.0,1.0,1.0,254.0,,1970.0,2,-37.84583,144.95658,4,3280.0,14.881943948268148,8.09559870137819,5.537334267018537,0.0,47.0,1386
78,3,3,532000.0,4,130,06-2016,12.4,43,3.0,1.0,1.0,614.0,,1970.0,8,-37.716,144.9666,1,5070.0,13.184398768323781,8.531096096585228,6.419994928147142,0.0,46.0,3072
48,3,3,810000.0,4,121,07-2016,5.9,30,3.0,1.0,2.0,349.0,95.0,1950.0,8,-37.7589,144.9368,1,7082.0,13.604789526648622,8.86531163267185,5.855071922202427,4.553876891600541,66.0,579
69,4,3,1800000.0,1,151,08-2016,4.6,38,3.0,2.0,4.0,601.0,158.0,1940.0,29,-37.839,145.0418,4,11308.0,14.403297222866392,9.33326571881348,6.398594934535208,5.062595033026967,76.0,1575
45,3,1,600000.0,2,150,05-2017,13.9,68,3.0,1.0,1.0,181.0,129.0,2000.0,9,-37.7815,144.8128,3,2185.0,13.304684934198283,7.68937110752969,5.198497031265826,4.859812404361672,17.0,1540
102,3,3,425000.0,4,132,03-2017,20.6,94,3.0,2.0,2.0,255.0,141.0,1996.0,17,-37.63382,144.92774,1,5833.0,12.959844447906553,8.671286726753637,5.541263545158426,4.948759890378168,21.0,1908
69,2,1,450000.0,5,139,01-2017,5.3,38,2.0,1.0,1.0,1540.0,71.0,1965.0,29,-37.82824,145.03136999999995,4,11308.0,13.017002861746503,9.33326571881348,7.3395376954076745,4.2626798770413155,52.0,1370
106,4,3,1620000.0,4,112,03-2016,13.1,64,4.0,2.0,2.0,697.0,255.0,1940.0,20,-37.8151,145.135,6,4605.0,14.297936707208567,8.434897948689407,6.546785410760524,5.541263545158426,76.0,2258
257,3,3,1705000.0,4,130,12-2017,3.6,125,3.0,1.0,1.0,139.0,116.0,1900.0,3,-37.79068,144.97824,1,6244.0,14.349075668699754,8.739376281635323,4.9344739331306915,4.7535901911063645,117.0,801
201,4,3,1630000.0,4,106,02-2017,8.0,122,4.0,2.0,2.0,265.0,197.0,2010.0,14,-37.8656,144.9039,3,6380.0,14.304090572782945,8.760923376338836,5.579729825986222,5.2832037287379885,7.0,2753
234,2,3,1723000.0,4,139,07-2016,9.2,154,2.0,1.0,1.0,553.0,,1970.0,29,-37.8464,145.0511,4,10412.0,14.359577515510066,9.250714266114455,6.315358001522335,0.0,46.0,3978
234,4,3,1920000.0,4,184,11-2016,9.2,154,4.0,2.0,2.0,706.0,,1970.0,29,-37.8573,145.0904,4,10412.0,14.467835744003965,9.250714266114455,6.559615237493242,0.0,46.0,3505
56,4,3,1800000.0,3,106,12-2017,1.9,32,4.0,3.0,1.0,153.0,93.0,1900.0,2,-37.83591,144.94963,4,5943.0,14.403297222866392,8.68996933536666,5.030437921392435,4.532599493153256,117.0,1310
190,1,1,310000.0,4,121,07-2017,7.5,106,1.0,1.0,1.0,1715.0,,1970.0,13,-37.75882,144.9027,3,1543.0,12.644327576461329,7.341483852363161,7.44716835960004,0.0,47.0,46
117,2,1,425500.0,1,168,10-2016,12.6,68,2.0,1.0,0.0,153.0,72.0,1970.0,9,-37.7912,144.8439,3,3755.0,12.961020226995565,8.230843564198235,5.030437921392435,4.276666119016055,46.0,135
295,4,3,1635000.0,4,168,08-2017,15.5,187,4.0,3.0,2.0,896.0,215.0,1985.0,30,-37.76797,145.13799,6,6202.0,14.30715336231349,8.732627099660395,6.79794041297493,5.3706380281276624,32.0,3007
82,1,1,370000.0,5,112,04-2016,5.5,46,2.0,1.0,1.0,0.0,,1970.0,5,-37.7635,144.9934,1,11364.0,12.821258284620408,9.338205742974079,0.0,0.0,46.0,508
23,3,2,967000.0,4,43,01-2017,3.4,12,3.0,2.0,2.0,0.0,120.0,1999.0,1,-37.79482,144.92192,1,5263.0,13.781953774435431,8.56845648535378,0.0,4.787491742782046,18.0,1280
237,4,2,1280000.0,4,162,12-2017,11.4,124,4.0,3.0,2.0,306.0,200.0,2014.0,10,-37.92893,145.04581000000005,4,6795.0,14.0623706358958,8.823942326585245,5.723585101952381,5.298317366548036,3.0,2307
64,2,1,605000.0,4,104,11-2016,11.4,37,2.0,1.0,1.0,0.0,70.0,1973.0,10,-37.8956,145.0613,4,7822.0,13.312983737012978,8.96469555531546,0.0,4.248495242049359,43.0,923
146,3,3,605000.0,1,82,07-2017,34.1,83,3.0,2.0,2.0,688.0,121.0,1990.0,21,-38.037,145.30862,5,9376.0,13.312983737012978,9.145908511816794,6.5337888379333435,4.795790545596741,27.0,1326
76,3,3,772000.0,4,130,10-2016,9.2,55,3.0,1.0,1.0,367.0,,1970.0,8,-37.728,144.963,1,3445.0,13.556739829006913,8.144679183447758,5.905361848054571,0.0,46.0,2362
89,3,2,860000.0,1,162,05-2016,12.1,37,3.0,2.0,2.0,0.0,,2013.0,10,-37.8939,145.0715,4,4442.0,13.664687668229691,8.398860004454372,0.0,0.0,3.0,132
120,2,3,502000.0,4,116,06-2017,8.2,41,2.0,1.0,1.0,2701.0,79.0,2011.0,4,-37.8109,144.8684,3,5058.0,13.126355398673866,8.52872642722991,7.901377353792616,4.3694478524670215,6.0,953
39,2,1,885500.0,4,108,06-2016,3.4,125,2.0,2.0,2.0,0.0,136.0,2005.0,3,-37.7937,144.9983,1,2954.0,13.693907736205025,7.9909154630913255,0.0,4.912654885736052,11.0,1776
103,4,3,910000.0,5,121,11-2016,9.9,60,4.0,2.0,0.0,934.0,,1970.0,8,-37.7232,144.923,1,7485.0,13.721199878493033,8.920656296853728,6.839476438228843,0.0,46.0,1781
147,4,3,1305000.0,4,132,03-2017,18.4,82,4.0,2.0,0.0,4606.0,,1970.0,22,-37.849309999999996,144.6942,3,13830.0,14.081713598738931,9.534595424658804,8.43511508038063,0.0,47.0,3481
198,3,3,1587000.0,4,184,05-2017,11.8,152,3.0,2.0,2.0,624.0,,1970.0,20,-37.8203,145.1105,6,2079.0,14.277355999508545,7.639642287858013,6.436150368369428,0.0,47.0,2899
105,3,3,1650000.0,4,112,10-2016,8.8,61,3.0,1.0,2.0,452.0,129.0,1890.0,5,-37.7307,145.0094,1,14577.0,14.316285845876763,9.587200223074012,6.113682179832232,4.859812404361672,126.0,1641
37,3,3,1574000.0,4,104,04-2016,4.5,26,3.0,3.0,2.0,336.0,207.0,2007.0,8,-37.7664,144.9797,1,5533.0,14.269130707959485,8.618485442898109,5.817111159963204,5.332718793265369,9.0,1856
73,3,3,300000.0,4,131,07-2017,29.8,58,3.0,1.0,1.0,585.0,,1970.0,26,-37.71195,144.57235,2,4718.0,12.611537753638338,8.45914025996762,6.371611847231857,0.0,47.0,3606
115,3,3,720000.0,5,130,02-2017,13.5,92,3.0,1.0,1.0,585.0,,1970.0,13,-37.72,144.878,3,3464.0,13.487006490992238,8.150179269682326,6.371611847231857,0.0,47.0,422
161,4,3,1900000.0,4,130,03-2016,8.0,106,4.0,1.0,2.0,733.0,,1970.0,13,-37.7587,144.91,3,9264.0,14.457364444136669,9.133891199812776,6.597145701886651,0.0,46.0,1032
100,4,3,706000.0,4,132,12-2016,14.9,56,4.0,1.0,2.0,581.0,,1970.0,16,-37.7094,145.0877,1,2329.0,13.467370516475379,7.753194269884341,6.364750756851911,0.0,46.0,5166
125,2,3,1851000.0,4,184,08-2016,2.6,72,2.0,1.0,1.0,172.0,,1900.0,1,-37.7948,144.9571,1,2309.0,14.431236591555635,7.744569809354496,5.147494476813453,0.0,116.0,755
236,4,3,1150000.0,4,140,08-2017,14.7,172,4.0,2.0,2.0,842.0,,1970.0,29,-37.85733,145.22616000000005,6,5424.0,13.955272500339433,8.598588829620232,6.7357800142423265,0.0,47.0,3778
275,3,3,1360000.0,4,116,03-2017,11.0,51,3.0,2.0,6.0,663.0,127.8,1970.0,14,-37.8642,144.84257,3,852.0,14.122995257712235,6.747586526829315,6.4967749901858625,4.850466541943434,47.0,2005
147,4,3,540000.0,4,168,12-2017,18.4,82,4.0,2.0,2.0,650.0,,1970.0,22,-37.85954,144.71456,3,13830.0,13.199324418540456,9.534595424658804,6.476972362889683,0.0,47.0,4204
188,4,1,800000.0,5,122,05-2016,11.7,116,4.0,2.0,1.0,0.0,150.0,1950.0,20,-37.8507,145.109,4,5678.0,13.592367006650065,8.644354337032917,0.0,5.0106352940962555,66.0,1407
14,2,1,700000.0,4,33,05-2016,6.1,11,2.0,1.0,1.0,0.0,,1970.0,2,-37.8626,144.9818,4,13240.0,13.458835614025542,9.490997829490999,0.0,0.0,46.0,849
80,5,3,1300000.0,4,139,07-2017,5.2,44,5.0,2.0,0.0,479.0,,1970.0,8,-37.75915,144.96755,1,11918.0,14.077874822431765,9.385805141306925,6.171700597410915,0.0,47.0,2441
213,2,3,800000.0,4,142,09-2017,10.4,92,2.0,1.0,2.0,352.0,83.0,1950.0,29,-37.7361,144.88306,3,2291.0,13.592367006650065,7.736743682453495,5.863631175598097,4.418840607796598,67.0,1805
301,4,2,950000.0,5,168,05-2017,10.8,191,4.0,2.0,2.0,189.0,,2011.0,30,-37.76048,145.08476000000005,6,4480.0,13.764217263576723,8.40737832540903,5.241747015059643,0.0,6.0,1093
10,1,1,510000.0,1,112,06-2016,3.3,8,1.0,1.0,1.0,0.0,,2000.0,6,-37.8361,144.9966,4,14887.0,13.142166004700508,9.608243627877057,0.0,0.0,16.0,312
74,4,3,1000000.0,5,168,11-2016,13.0,59,4.0,2.0,8.0,977.0,304.0,1935.0,8,-37.7063,144.9273,1,8870.0,13.815510557964274,9.090430075303626,6.884486652042782,5.717027701406222,81.0,1696
140,3,3,706500.0,1,117,03-2017,25.0,80,3.0,2.0,3.0,723.0,,1970.0,27,-37.83883,145.28893,6,9704.0,13.46807848110672,9.180293450623886,6.583409222158765,0.0,47.0,5167
229,2,3,1080000.0,4,89,12-2017,23.0,151,2.0,1.0,1.0,1474.0,,1970.0,15,-37.79079,145.26924,6,11925.0,13.892471599100402,9.386392315756542,7.295735072749282,0.0,47.0,3764
79,3,3,985000.0,4,109,12-2016,9.1,76,3.0,1.0,5.0,669.0,124.0,1950.0,14,-37.8321,144.8736,3,984.0,13.800396920154226,6.891625897052253,6.505784060128229,4.820281565605037,66.0,1698
245,3,3,560000.0,5,94,12-2017,14.8,170,3.0,2.0,1.0,295.0,,1970.0,9,-37.75314,144.77878,3,2674.0,13.235692062711331,7.891330757661889,5.68697535633982,0.0,47.0,4372
271,2,3,1175000.0,5,139,11-2016,7.8,176,2.0,1.0,1.0,246.0,,1970.0,29,-37.8336,145.0612,4,8920.0,13.976778705560397,9.096051225574055,5.5053315359323625,0.0,46.0,2000
211,5,3,1316000.0,1,130,08-2017,8.9,119,5.0,3.0,3.0,696.0,,1970.0,29,-37.735009999999996,145.08341000000001,6,2698.0,14.0901073908674,7.900266036767701,6.54534966033442,0.0,47.0,1371
74,3,3,730000.0,4,78,05-2017,13.0,59,3.0,2.0,4.0,563.0,,1950.0,8,-37.702,144.9173,1,8870.0,13.500799813124575,9.090430075303626,6.333279628139691,0.0,67.0,2207
69,2,1,525000.0,5,75,06-2017,5.3,38,2.0,1.0,1.0,0.0,,1970.0,29,-37.827,145.02563,4,11308.0,13.17115354157376,9.33326571881348,0.0,0.0,47.0,1839
78,3,3,700000.0,3,112,12-2017,13.1,43,3.0,1.0,4.0,658.0,,1970.0,8,-37.70711,144.97318,1,5070.0,13.458835614025542,8.531096096585228,6.489204931325317,0.0,47.0,2008
37,3,3,1170000.0,4,130,10-2016,4.5,26,3.0,2.0,0.0,185.0,,1998.0,8,-37.7755,144.9744,1,5533.0,13.972514306773938,8.618485442898109,5.220355825078324,0.0,18.0,583
48,2,3,1150000.0,4,139,07-2017,5.2,30,2.0,1.0,1.0,539.0,107.0,1940.0,8,-37.77279,144.94069,1,7082.0,13.955272500339433,8.86531163267185,6.289715570908998,4.672828834461906,77.0,884
57,3,3,840000.0,4,132,03-2017,27.0,123,3.0,2.0,2.0,534.0,126.0,1975.0,19,-38.04683,145.1261,5,3906.0,13.641157170819497,8.270269111436624,6.280395838960195,4.836281906951478,42.0,1469
271,3,3,2177000.0,4,189,08-2016,7.8,176,3.0,1.0,2.0,635.0,130.0,1920.0,29,-37.8454,145.0707,4,8920.0,14.593458340216685,9.096051225574055,6.453624998892692,4.867534450455582,96.0,1606
246,4,3,2130000.0,4,112,07-2016,13.7,145,4.0,2.0,2.0,714.0,188.0,1925.0,28,-37.9446,145.0092,4,5454.0,14.571632537685607,8.604104563405533,6.570882962339584,5.236441962829949,91.0,2737
161,2,1,650000.0,4,130,09-2016,8.0,106,2.0,1.0,1.0,156.0,,1994.0,13,-37.746,144.9153,3,9264.0,13.38472764187182,9.133891199812776,5.049856007249537,0.0,22.0,310
161,4,3,1155000.0,5,121,06-2017,7.5,106,4.0,1.0,3.0,616.0,170.0,1900.0,13,-37.75728,144.90723,3,9264.0,13.959610901938031,9.133891199812776,6.423246963533519,5.135798437050262,117.0,2301
99,3,3,835000.0,4,112,11-2016,7.8,55,3.0,1.0,1.0,459.0,,1970.0,8,-37.7388,144.9529,1,11204.0,13.635187003832993,9.324026136379999,6.129050210060545,0.0,46.0,2492
119,3,3,630000.0,4,125,03-2016,12.1,59,3.0,1.0,1.0,604.0,112.0,1970.0,8,-37.7124,144.9514,1,2606.0,13.353475098367715,7.8655717576847906,6.403574197934815,4.718498871295094,46.0,1465
288,3,3,746000.0,4,99,09-2017,15.5,168,3.0,2.0,2.0,649.0,,1970.0,29,-37.69616,144.78587,3,5336.0,13.522480879185897,8.58223158759546,6.47543271670409,0.0,47.0,5201
52,4,3,1086000.0,4,161,12-2016,10.5,24,4.0,2.0,2.0,724.0,161.0,1960.0,16,-37.7404,145.0582,6,2947.0,13.898011779476018,7.988542982737695,6.584791392385716,5.081404364984463,56.0,1538
164,5,3,2840000.0,4,130,12-2016,6.4,50,5.0,4.0,4.0,809.0,165.0,1910.0,5,-37.775,145.0268,1,2211.0,14.859314610137389,7.701200180857446,6.695798917058491,5.10594547390058,106.0,1206
